Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_21_667,VGND,li1,313.2600,70.7200,0.000702
FILLER_21_647,VGND,li1,303.3700,70.7200,0.000687
FILLER_21_625,VGND,li1,293.2500,70.7200,0.000667
FILLER_21_617,VGND,li1,291.1800,70.7200,0.000663
FILLER_21_599,VGND,li1,281.9800,70.7200,0.000638
FILLER_21_587,VGND,li1,278.3000,70.7200,0.000631
FILLER_21_572,VGND,li1,271.4000,70.7200,0.000612
FILLER_21_557,VGND,li1,262.4300,70.7200,0.000583
FILLER_21_550,VGND,li1,258.7500,70.7200,0.000572
FILLER_21_534,VGND,li1,251.8500,70.7200,0.000547
FILLER_21_526,VGND,li1,247.7100,70.7200,0.000531
FILLER_21_513,VGND,li1,241.7300,70.7200,0.000504
FILLER_21_505,VGND,li1,239.6600,70.7200,0.000494
FILLER_21_478,VGND,li1,225.8600,70.7200,0.000425
FILLER_21_461,VGND,li1,218.5000,70.7200,0.000379
FILLER_21_449,VGND,li1,214.8200,70.7200,0.000352
FILLER_21_446,VGND,li1,211.1400,70.7200,0.000319
FILLER_21_433,VGND,li1,205.1600,70.7200,0.000289
FILLER_21_405,VGND,li1,192.5100,70.7200,0.000186
FILLER_21_393,VGND,li1,189.0600,70.7200,0.000172
FILLER_21_390,VGND,li1,185.3800,70.7200,0.000145
FILLER_21_382,VGND,li1,183.0800,70.7200,0.000118
FILLER_21_364,VGND,li1,174.3400,70.7200,0.000107
FILLER_21_352,VGND,li1,170.2000,70.7200,0.000114
FILLER_21_327,VGND,li1,156.1700,70.7200,0.000137
FILLER_21_315,VGND,li1,153.1800,70.7200,0.000140
FILLER_21_304,VGND,li1,146.2800,70.7200,0.000146
FILLER_21_288,VGND,li1,138.4600,70.7200,0.000151
FILLER_21_276,VGND,li1,133.4000,70.7200,0.000152
FILLER_21_264,VGND,li1,129.7200,70.7200,0.000153
FILLER_21_252,VGND,li1,124.2000,70.7200,0.000153
FILLER_21_241,VGND,li1,116.6100,70.7200,0.000153
FILLER_21_237,VGND,li1,115.4600,70.7200,0.000153
FILLER_21_225,VGND,li1,111.7800,70.7200,0.000153
FILLER_21_222,VGND,li1,108.1000,70.7200,0.000153
FILLER_21_210,VGND,li1,104.8800,70.7200,0.000152
FILLER_21_196,VGND,li1,95.9100,70.7200,0.000150
FILLER_21_192,VGND,li1,94.7600,70.7200,0.000149
FILLER_21_180,VGND,li1,91.0800,70.7200,0.000148
FILLER_21_169,VGND,li1,84.1800,70.7200,0.000143
FILLER_21_160,VGND,li1,80.9600,70.7200,0.000141
FILLER_21_148,VGND,li1,75.4400,70.7200,0.000137
FILLER_21_135,VGND,li1,68.3100,70.7200,0.000131
FILLER_21_104,VGND,li1,55.2000,70.7200,0.000111
FILLER_21_83,VGND,li1,43.9300,70.7200,0.000086
FILLER_21_75,VGND,li1,41.8600,70.7200,0.000081
FILLER_21_63,VGND,li1,37.2600,70.7200,0.000070
FILLER_21_52,VGND,li1,30.3600,70.7200,0.000052
FILLER_21_15,VGND,li1,12.6500,70.7200,0.000042
FILLER_21_3,VGND,li1,9.6600,70.7200,0.000042
FILLER_20_699,VGND,li1,327.2900,65.2800,0.000786
FILLER_20_682,VGND,li1,319.4700,65.2800,0.000786
FILLER_20_678,VGND,li1,318.3200,65.2800,0.000786
FILLER_20_666,VGND,li1,314.6400,65.2800,0.000783
FILLER_20_648,VGND,li1,304.0600,65.2800,0.000776
FILLER_20_611,VGND,li1,286.8100,65.2800,0.000747
FILLER_20_607,VGND,li1,285.6600,65.2800,0.000747
FILLER_20_595,VGND,li1,281.9800,65.2800,0.000738
FILLER_20_586,VGND,li1,275.5400,65.2800,0.000722
FILLER_20_542,VGND,li1,255.5300,65.2800,0.000634
FILLER_20_533,VGND,li1,251.3900,65.2800,0.000607
FILLER_20_525,VGND,li1,247.7100,65.2800,0.000573
FILLER_20_511,VGND,li1,240.8100,65.2800,0.000529
FILLER_20_505,VGND,li1,239.2000,65.2800,0.000529
FILLER_20_477,VGND,li1,227.7000,65.2800,0.000446
FILLER_20_473,VGND,li1,223.7900,65.2800,0.000418
FILLER_20_465,VGND,li1,221.2600,65.2800,0.000402
FILLER_20_448,VGND,li1,212.2900,65.2800,0.000334
FILLER_20_436,VGND,li1,208.8400,65.2800,0.000321
FILLER_20_431,VGND,li1,204.0100,65.2800,0.000278
FILLER_20_418,VGND,li1,198.2600,65.2800,0.000239
FILLER_20_406,VGND,li1,195.0400,65.2800,0.000217
FILLER_20_394,VGND,li1,189.5200,65.2800,0.000176
FILLER_20_382,VGND,li1,184.0000,65.2800,0.000138
FILLER_20_365,VGND,li1,173.6500,65.2800,0.000095
FILLER_20_352,VGND,li1,170.2000,65.2800,0.000098
FILLER_20_340,VGND,li1,164.6800,65.2800,0.000105
FILLER_20_328,VGND,li1,159.1600,65.2800,0.000109
FILLER_20_316,VGND,li1,153.6400,65.2800,0.000115
FILLER_20_305,VGND,li1,146.5100,65.2800,0.000123
FILLER_20_293,VGND,li1,143.0600,65.2800,0.000127
FILLER_20_282,VGND,li1,135.4700,65.2800,0.000132
FILLER_20_278,VGND,li1,134.3200,65.2800,0.000132
FILLER_20_266,VGND,li1,130.6400,65.2800,0.000136
FILLER_20_249,VGND,li1,120.7500,65.2800,0.000140
FILLER_20_243,VGND,li1,117.5300,65.2800,0.000140
FILLER_20_222,VGND,li1,108.3300,65.2800,0.000140
FILLER_20_210,VGND,li1,104.8800,65.2800,0.000139
FILLER_20_205,VGND,li1,100.2800,65.2800,0.000138
FILLER_20_197,VGND,li1,97.9800,65.2800,0.000137
FILLER_20_193,VGND,li1,94.9900,65.2800,0.000136
FILLER_20_185,VGND,li1,92.4600,65.2800,0.000134
FILLER_20_169,VGND,li1,83.9500,65.2800,0.000129
FILLER_20_157,VGND,li1,80.5000,65.2800,0.000127
FILLER_20_149,VGND,li1,74.2900,65.2800,0.000120
FILLER_20_145,VGND,li1,73.1400,65.2800,0.000120
FILLER_20_138,VGND,li1,69.4600,65.2800,0.000116
FILLER_20_132,VGND,li1,66.7000,65.2800,0.000113
FILLER_20_124,VGND,li1,64.4000,65.2800,0.000109
FILLER_20_117,VGND,li1,59.5700,65.2800,0.000103
FILLER_20_109,VGND,li1,57.5000,65.2800,0.000099
FILLER_20_92,VGND,li1,48.7600,65.2800,0.000085
FILLER_20_77,VGND,li1,41.1700,65.2800,0.000067
FILLER_20_67,VGND,li1,37.2600,65.2800,0.000060
FILLER_20_49,VGND,li1,28.9800,65.2800,0.000037
FILLER_20_29,VGND,li1,19.3200,65.2800,0.000028
FILLER_20_25,VGND,li1,17.7100,65.2800,0.000028
FILLER_20_21,VGND,li1,15.4100,65.2800,0.000028
FILLER_20_15,VGND,li1,13.8000,65.2800,0.000028
FILLER_20_3,VGND,li1,9.6600,65.2800,0.000028
FILLER_19_694,VGND,li1,325.2200,65.2800,0.000786
FILLER_19_671,VGND,li1,314.4100,65.2800,0.000783
FILLER_19_661,VGND,li1,310.0400,65.2800,0.000781
FILLER_19_638,VGND,li1,299.6900,65.2800,0.000770
FILLER_19_621,VGND,li1,291.4100,65.2800,0.000759
FILLER_19_617,VGND,li1,290.2600,65.2800,0.000754
FILLER_19_615,VGND,li1,288.6500,65.2800,0.000754
FILLER_19_603,VGND,li1,285.6600,65.2800,0.000747
FILLER_19_593,VGND,li1,279.6800,65.2800,0.000733
FILLER_19_585,VGND,li1,274.8500,65.2800,0.000722
FILLER_19_559,VGND,li1,262.8900,65.2800,0.000670
FILLER_19_553,VGND,li1,261.2800,65.2800,0.000670
FILLER_19_541,VGND,li1,257.1400,65.2800,0.000634
FILLER_19_529,VGND,li1,251.6200,65.2800,0.000607
FILLER_19_517,VGND,li1,246.1000,65.2800,0.000573
FILLER_19_505,VGND,li1,240.5800,65.2800,0.000529
FILLER_19_503,VGND,li1,237.1300,65.2800,0.000508
FILLER_19_499,VGND,li1,235.9800,65.2800,0.000508
FILLER_19_487,VGND,li1,232.3000,65.2800,0.000483
FILLER_19_475,VGND,li1,226.7800,65.2800,0.000446
FILLER_19_465,VGND,li1,220.3400,65.2800,0.000402
FILLER_19_449,VGND,li1,212.5200,65.2800,0.000347
FILLER_19_444,VGND,li1,210.6800,65.2800,0.000334
FILLER_19_431,VGND,li1,204.4700,65.2800,0.000278
FILLER_19_423,VGND,li1,201.9400,65.2800,0.000261
FILLER_19_417,VGND,li1,197.5700,65.2800,0.000239
FILLER_19_405,VGND,li1,194.5800,65.2800,0.000217
FILLER_19_393,VGND,li1,189.0600,65.2800,0.000176
FILLER_19_391,VGND,li1,185.6100,65.2800,0.000138
FILLER_19_385,VGND,li1,184.0000,65.2800,0.000138
FILLER_19_373,VGND,li1,179.8600,65.2800,0.000107
FILLER_19_361,VGND,li1,174.3400,65.2800,0.000095
FILLER_19_349,VGND,li1,168.8200,65.2800,0.000101
FILLER_19_337,VGND,li1,163.3000,65.2800,0.000105
FILLER_19_335,VGND,li1,159.8500,65.2800,0.000109
FILLER_19_323,VGND,li1,156.8600,65.2800,0.000112
FILLER_19_311,VGND,li1,151.3400,65.2800,0.000117
FILLER_19_299,VGND,li1,145.8200,65.2800,0.000123
FILLER_19_289,VGND,li1,139.1500,65.2800,0.000129
FILLER_19_281,VGND,li1,136.6200,65.2800,0.000130
FILLER_19_276,VGND,li1,133.4000,65.2800,0.000134
FILLER_19_254,VGND,li1,125.1200,65.2800,0.000139
FILLER_19_244,VGND,li1,118.4500,65.2800,0.000140
FILLER_19_232,VGND,li1,115.0000,65.2800,0.000140
FILLER_19_221,VGND,li1,107.8700,65.2800,0.000139
FILLER_19_208,VGND,li1,101.8900,65.2800,0.000138
FILLER_19_200,VGND,li1,99.3600,65.2800,0.000137
FILLER_19_176,VGND,li1,88.3200,65.2800,0.000133
FILLER_19_166,VGND,li1,82.3400,65.2800,0.000129
FILLER_19_158,VGND,li1,80.0400,65.2800,0.000127
FILLER_19_146,VGND,li1,75.4400,65.2800,0.000123
FILLER_19_119,VGND,li1,60.9500,65.2800,0.000103
FILLER_19_113,VGND,li1,57.9600,65.2800,0.000099
FILLER_19_110,VGND,li1,56.5800,65.2800,0.000099
FILLER_19_99,VGND,li1,51.5200,65.2800,0.000091
FILLER_19_87,VGND,li1,48.3000,65.2800,0.000085
FILLER_19_50,VGND,li1,28.7500,65.2800,0.000037
FILLER_19_46,VGND,li1,27.6000,65.2800,0.000037
FILLER_19_35,VGND,li1,22.3100,65.2800,0.000028
FILLER_19_27,VGND,li1,19.7800,65.2800,0.000028
FILLER_19_15,VGND,li1,15.1800,65.2800,0.000028
FILLER_19_3,VGND,li1,9.6600,65.2800,0.000028
FILLER_18_673,VGND,li1,316.4800,59.8400,0.000374
FILLER_18_661,VGND,li1,312.3400,59.8400,0.000371
FILLER_18_657,VGND,li1,307.9700,59.8400,0.000369
FILLER_18_645,VGND,li1,304.9800,59.8400,0.000368
FILLER_18_642,VGND,li1,301.3000,59.8400,0.000366
FILLER_18_630,VGND,li1,298.0800,59.8400,0.000364
FILLER_18_618,VGND,li1,292.5600,59.8400,0.000356
FILLER_18_606,VGND,li1,287.0400,59.8400,0.000352
FILLER_18_589,VGND,li1,277.3800,59.8400,0.000340
FILLER_18_586,VGND,li1,275.5400,59.8400,0.000338
FILLER_18_578,VGND,li1,271.8600,59.8400,0.000333
FILLER_18_573,VGND,li1,269.3300,59.8400,0.000330
FILLER_18_565,VGND,li1,267.2600,59.8400,0.000326
FILLER_18_533,VGND,li1,251.6200,59.8400,0.000291
FILLER_18_531,VGND,li1,250.0100,59.8400,0.000291
FILLER_18_523,VGND,li1,246.3300,59.8400,0.000279
FILLER_18_519,VGND,li1,245.1800,59.8400,0.000279
FILLER_18_506,VGND,li1,238.7400,59.8400,0.000260
FILLER_18_484,VGND,li1,229.0800,59.8400,0.000230
FILLER_18_475,VGND,li1,224.2500,59.8400,0.000212
FILLER_18_470,VGND,li1,221.9500,59.8400,0.000205
FILLER_18_466,VGND,li1,220.8000,59.8400,0.000205
FILLER_18_454,VGND,li1,217.1200,59.8400,0.000193
FILLER_18_444,VGND,li1,211.1400,59.8400,0.000165
FILLER_18_433,VGND,li1,205.3900,59.8400,0.000149
FILLER_18_421,VGND,li1,201.9400,59.8400,0.000136
FILLER_18_419,VGND,li1,198.4900,59.8400,0.000117
FILLER_18_413,VGND,li1,196.8800,59.8400,0.000117
FILLER_18_401,VGND,li1,192.7400,59.8400,0.000102
FILLER_18_389,VGND,li1,187.2200,59.8400,0.000077
FILLER_18_377,VGND,li1,181.7000,59.8400,0.000060
FILLER_18_365,VGND,li1,176.1800,59.8400,0.000052
FILLER_18_361,VGND,li1,172.2700,59.8400,0.000056
FILLER_18_353,VGND,li1,169.7400,59.8400,0.000059
FILLER_18_341,VGND,li1,165.1400,59.8400,0.000065
FILLER_18_329,VGND,li1,159.6200,59.8400,0.000071
FILLER_18_317,VGND,li1,154.1000,59.8400,0.000078
FILLER_18_309,VGND,li1,147.8900,59.8400,0.000085
FILLER_18_304,VGND,li1,146.2800,59.8400,0.000085
FILLER_18_292,VGND,li1,142.6000,59.8400,0.000089
FILLER_18_279,VGND,li1,135.2400,59.8400,0.000094
FILLER_18_265,VGND,li1,128.3400,59.8400,0.000098
FILLER_18_253,VGND,li1,124.6600,59.8400,0.000100
FILLER_18_250,VGND,li1,120.9800,59.8400,0.000102
FILLER_18_244,VGND,li1,118.4500,59.8400,0.000103
FILLER_18_232,VGND,li1,115.0000,59.8400,0.000104
FILLER_18_220,VGND,li1,109.4800,59.8400,0.000105
FILLER_18_212,VGND,li1,103.2700,59.8400,0.000105
FILLER_18_200,VGND,li1,100.2800,59.8400,0.000104
FILLER_18_194,VGND,li1,95.2200,59.8400,0.000103
FILLER_18_184,VGND,li1,91.5400,59.8400,0.000102
FILLER_18_172,VGND,li1,87.4000,59.8400,0.000100
FILLER_18_165,VGND,li1,82.1100,59.8400,0.000097
FILLER_18_149,VGND,li1,74.2900,59.8400,0.000093
FILLER_18_141,VGND,li1,72.2200,59.8400,0.000091
FILLER_18_137,VGND,li1,69.2300,59.8400,0.000088
FILLER_18_115,VGND,li1,58.8800,59.8400,0.000074
FILLER_18_109,VGND,li1,56.1200,59.8400,0.000070
FILLER_18_97,VGND,li1,50.8300,59.8400,0.000065
FILLER_18_85,VGND,li1,47.3800,59.8400,0.000060
FILLER_18_83,VGND,li1,43.9300,59.8400,0.000053
FILLER_18_71,VGND,li1,40.9400,59.8400,0.000048
FILLER_18_66,VGND,li1,36.1100,59.8400,0.000038
FILLER_18_60,VGND,li1,34.5000,59.8400,0.000038
FILLER_18_50,VGND,li1,28.7500,59.8400,0.000026
FILLER_18_46,VGND,li1,27.6000,59.8400,0.000026
FILLER_18_35,VGND,li1,21.8500,59.8400,0.000021
FILLER_18_29,VGND,li1,20.2400,59.8400,0.000021
FILLER_18_27,VGND,li1,18.1700,59.8400,0.000021
FILLER_18_15,VGND,li1,15.1800,59.8400,0.000021
FILLER_18_3,VGND,li1,9.6600,59.8400,0.000021
FILLER_17_673,VGND,li1,315.7900,59.8400,0.000374
FILLER_17_668,VGND,li1,313.7200,59.8400,0.000373
FILLER_17_659,VGND,li1,308.8900,59.8400,0.000370
FILLER_17_655,VGND,li1,307.0500,59.8400,0.000369
FILLER_17_649,VGND,li1,305.4400,59.8400,0.000368
FILLER_17_624,VGND,li1,294.4000,59.8400,0.000360
FILLER_17_617,VGND,li1,289.8000,59.8400,0.000354
FILLER_17_612,VGND,li1,287.9600,59.8400,0.000352
FILLER_17_606,VGND,li1,284.7400,59.8400,0.000349
FILLER_17_598,VGND,li1,282.4400,59.8400,0.000347
FILLER_17_586,VGND,li1,277.8400,59.8400,0.000340
FILLER_17_574,VGND,li1,272.3200,59.8400,0.000333
FILLER_17_558,VGND,li1,262.6600,59.8400,0.000317
FILLER_17_540,VGND,li1,254.1500,59.8400,0.000299
FILLER_17_528,VGND,li1,251.1600,59.8400,0.000291
FILLER_17_520,VGND,li1,244.9500,59.8400,0.000279
FILLER_17_512,VGND,li1,242.8800,59.8400,0.000273
FILLER_17_505,VGND,li1,238.5100,59.8400,0.000260
FILLER_17_501,VGND,li1,236.6700,59.8400,0.000255
FILLER_17_493,VGND,li1,234.1400,59.8400,0.000247
FILLER_17_484,VGND,li1,228.6200,59.8400,0.000230
FILLER_17_466,VGND,li1,221.2600,59.8400,0.000205
FILLER_17_459,VGND,li1,216.8900,59.8400,0.000186
FILLER_17_447,VGND,li1,211.3700,59.8400,0.000165
FILLER_17_441,VGND,li1,209.7600,59.8400,0.000165
FILLER_17_429,VGND,li1,205.6200,59.8400,0.000149
FILLER_17_417,VGND,li1,200.1000,59.8400,0.000125
FILLER_17_405,VGND,li1,194.5800,59.8400,0.000109
FILLER_17_393,VGND,li1,189.0600,59.8400,0.000088
FILLER_17_391,VGND,li1,185.6100,59.8400,0.000069
FILLER_17_385,VGND,li1,184.0000,59.8400,0.000069
FILLER_17_373,VGND,li1,179.8600,59.8400,0.000049
FILLER_17_361,VGND,li1,174.3400,59.8400,0.000054
FILLER_17_349,VGND,li1,168.8200,59.8400,0.000062
FILLER_17_337,VGND,li1,163.3000,59.8400,0.000067
FILLER_17_335,VGND,li1,159.8500,59.8400,0.000071
FILLER_17_327,VGND,li1,157.7800,59.8400,0.000073
FILLER_17_299,VGND,li1,144.4400,59.8400,0.000087
FILLER_17_281,VGND,li1,136.6200,59.8400,0.000094
FILLER_17_279,VGND,li1,134.0900,59.8400,0.000095
FILLER_17_275,VGND,li1,132.9400,59.8400,0.000095
FILLER_17_271,VGND,li1,130.4100,59.8400,0.000097
FILLER_17_259,VGND,li1,127.4200,59.8400,0.000098
FILLER_17_246,VGND,li1,119.3700,59.8400,0.000102
FILLER_17_238,VGND,li1,116.8400,59.8400,0.000103
FILLER_17_225,VGND,li1,110.4000,59.8400,0.000104
FILLER_17_223,VGND,li1,108.3300,59.8400,0.000105
FILLER_17_215,VGND,li1,106.2600,59.8400,0.000105
FILLER_17_207,VGND,li1,100.9700,59.8400,0.000105
FILLER_17_199,VGND,li1,98.9000,59.8400,0.000104
FILLER_17_186,VGND,li1,91.7700,59.8400,0.000102
FILLER_17_178,VGND,li1,89.2400,59.8400,0.000101
FILLER_17_166,VGND,li1,82.3400,59.8400,0.000097
FILLER_17_154,VGND,li1,79.1200,59.8400,0.000096
FILLER_17_144,VGND,li1,72.4500,59.8400,0.000091
FILLER_17_136,VGND,li1,69.9200,59.8400,0.000088
FILLER_17_125,VGND,li1,64.4000,59.8400,0.000082
FILLER_17_113,VGND,li1,60.2600,59.8400,0.000077
FILLER_17_84,VGND,li1,44.8500,59.8400,0.000056
FILLER_17_77,VGND,li1,41.4000,59.8400,0.000048
FILLER_17_69,VGND,li1,38.1800,59.8400,0.000043
FILLER_17_57,VGND,li1,34.5000,59.8400,0.000038
FILLER_17_55,VGND,li1,31.0500,59.8400,0.000030
FILLER_17_47,VGND,li1,28.9800,59.8400,0.000026
FILLER_17_15,VGND,li1,15.1800,59.8400,0.000021
FILLER_17_3,VGND,li1,9.6600,59.8400,0.000021
FILLER_16_694,VGND,li1,325.2200,54.4000,0.000733
FILLER_16_679,VGND,li1,318.3200,54.4000,0.000733
FILLER_16_660,VGND,li1,309.8100,54.4000,0.000726
FILLER_16_652,VGND,li1,307.2800,54.4000,0.000724
FILLER_16_637,VGND,li1,298.7700,54.4000,0.000708
FILLER_16_616,VGND,li1,289.3400,54.4000,0.000692
FILLER_16_608,VGND,li1,285.4300,54.4000,0.000683
FILLER_16_593,VGND,li1,278.5300,54.4000,0.000659
FILLER_16_589,VGND,li1,277.3800,54.4000,0.000659
FILLER_16_571,VGND,li1,268.4100,54.4000,0.000621
FILLER_16_559,VGND,li1,265.4200,54.4000,0.000614
FILLER_16_545,VGND,li1,258.0600,54.4000,0.000582
FILLER_16_533,VGND,li1,253.4600,54.4000,0.000556
FILLER_16_530,VGND,li1,249.7800,54.4000,0.000534
FILLER_16_518,VGND,li1,246.5600,54.4000,0.000519
FILLER_16_514,VGND,li1,242.1900,54.4000,0.000502
FILLER_16_503,VGND,li1,237.1300,54.4000,0.000475
FILLER_16_477,VGND,li1,226.7800,54.4000,0.000410
FILLER_16_472,VGND,li1,223.5600,54.4000,0.000395
FILLER_16_445,VGND,li1,211.1400,54.4000,0.000314
FILLER_16_433,VGND,li1,207.4600,54.4000,0.000300
FILLER_16_421,VGND,li1,201.9400,54.4000,0.000266
FILLER_16_419,VGND,li1,198.4900,54.4000,0.000234
FILLER_16_413,VGND,li1,196.8800,54.4000,0.000234
FILLER_16_401,VGND,li1,192.7400,54.4000,0.000209
FILLER_16_389,VGND,li1,187.2200,54.4000,0.000167
FILLER_16_377,VGND,li1,181.7000,54.4000,0.000140
FILLER_16_365,VGND,li1,176.1800,54.4000,0.000138
FILLER_16_363,VGND,li1,172.7300,54.4000,0.000168
FILLER_16_357,VGND,li1,171.1200,54.4000,0.000168
FILLER_16_345,VGND,li1,166.9800,54.4000,0.000193
FILLER_16_333,VGND,li1,161.4600,54.4000,0.000233
FILLER_16_321,VGND,li1,155.9400,54.4000,0.000263
FILLER_16_309,VGND,li1,150.4200,54.4000,0.000297
FILLER_16_302,VGND,li1,145.8200,54.4000,0.000317
FILLER_16_291,VGND,li1,139.6100,54.4000,0.000359
FILLER_16_285,VGND,li1,138.0000,54.4000,0.000359
FILLER_16_223,VGND,li1,109.9400,54.4000,0.000389
FILLER_16_209,VGND,li1,101.8900,54.4000,0.000372
FILLER_16_197,VGND,li1,98.9000,54.4000,0.000364
FILLER_16_194,VGND,li1,95.2200,54.4000,0.000353
FILLER_16_184,VGND,li1,90.8500,54.4000,0.000340
FILLER_16_176,VGND,li1,88.3200,54.4000,0.000331
FILLER_16_171,VGND,li1,84.4100,54.4000,0.000318
FILLER_16_165,VGND,li1,82.8000,54.4000,0.000309
FILLER_16_153,VGND,li1,78.6600,54.4000,0.000296
FILLER_16_141,VGND,li1,73.1400,54.4000,0.000278
FILLER_16_139,VGND,li1,69.6900,54.4000,0.000266
FILLER_16_122,VGND,li1,61.8700,54.4000,0.000235
FILLER_16_114,VGND,li1,59.8000,54.4000,0.000227
FILLER_16_102,VGND,li1,55.2000,54.4000,0.000206
FILLER_16_97,VGND,li1,50.3700,54.4000,0.000183
FILLER_16_85,VGND,li1,47.3800,54.4000,0.000168
FILLER_16_83,VGND,li1,43.9300,54.4000,0.000151
FILLER_16_74,VGND,li1,40.0200,54.4000,0.000132
FILLER_16_64,VGND,li1,35.1900,54.4000,0.000108
FILLER_16_60,VGND,li1,34.0400,54.4000,0.000097
FILLER_16_44,VGND,li1,25.9900,54.4000,0.000054
FILLER_16_29,VGND,li1,19.3200,54.4000,0.000054
FILLER_16_27,VGND,li1,18.1700,54.4000,0.000054
FILLER_16_15,VGND,li1,15.1800,54.4000,0.000054
FILLER_16_3,VGND,li1,9.6600,54.4000,0.000054
FILLER_15_695,VGND,li1,325.4500,54.4000,0.000733
FILLER_15_689,VGND,li1,323.8400,54.4000,0.000733
FILLER_15_661,VGND,li1,310.2700,54.4000,0.000726
FILLER_15_654,VGND,li1,307.2800,54.4000,0.000724
FILLER_15_629,VGND,li1,297.6200,54.4000,0.000708
FILLER_15_617,VGND,li1,292.1000,54.4000,0.000699
FILLER_15_615,VGND,li1,288.6500,54.4000,0.000688
FILLER_15_609,VGND,li1,287.0400,54.4000,0.000683
FILLER_15_595,VGND,li1,281.0600,54.4000,0.000668
FILLER_15_573,VGND,li1,269.7900,54.4000,0.000632
FILLER_15_565,VGND,li1,267.2600,54.4000,0.000621
FILLER_15_557,VGND,li1,262.4300,54.4000,0.000595
FILLER_15_547,VGND,li1,258.5200,54.4000,0.000582
FILLER_15_530,VGND,li1,249.5500,54.4000,0.000534
FILLER_15_503,VGND,li1,237.1300,54.4000,0.000475
FILLER_15_495,VGND,li1,235.0600,54.4000,0.000462
FILLER_15_483,VGND,li1,228.1600,54.4000,0.000424
FILLER_15_475,VGND,li1,225.8600,54.4000,0.000410
FILLER_15_465,VGND,li1,219.6500,54.4000,0.000367
FILLER_15_461,VGND,li1,218.5000,54.4000,0.000367
FILLER_15_449,VGND,li1,214.8200,54.4000,0.000345
FILLER_15_447,VGND,li1,211.3700,54.4000,0.000314
FILLER_15_441,VGND,li1,209.7600,54.4000,0.000314
FILLER_15_429,VGND,li1,205.6200,54.4000,0.000288
FILLER_15_417,VGND,li1,200.1000,54.4000,0.000247
FILLER_15_405,VGND,li1,194.5800,54.4000,0.000220
FILLER_15_393,VGND,li1,189.0600,54.4000,0.000186
FILLER_15_391,VGND,li1,185.6100,54.4000,0.000155
FILLER_15_385,VGND,li1,184.0000,54.4000,0.000155
FILLER_15_373,VGND,li1,179.8600,54.4000,0.000122
FILLER_15_361,VGND,li1,174.3400,54.4000,0.000156
FILLER_15_349,VGND,li1,168.8200,54.4000,0.000182
FILLER_15_337,VGND,li1,163.3000,54.4000,0.000215
FILLER_15_335,VGND,li1,159.8500,54.4000,0.000246
FILLER_15_329,VGND,li1,158.2400,54.4000,0.000246
FILLER_15_299,VGND,li1,145.8200,54.4000,0.000317
FILLER_15_287,VGND,li1,140.3000,54.4000,0.000347
FILLER_15_279,VGND,li1,134.0900,54.4000,0.000388
FILLER_15_270,VGND,li1,130.4100,54.4000,0.000398
FILLER_15_262,VGND,li1,127.8800,54.4000,0.000410
FILLER_15_244,VGND,li1,119.6000,54.4000,0.000410
FILLER_15_237,VGND,li1,115.2300,54.4000,0.000403
FILLER_15_225,VGND,li1,111.7800,54.4000,0.000396
FILLER_15_209,VGND,li1,102.3500,54.4000,0.000372
FILLER_15_201,VGND,li1,99.8200,54.4000,0.000364
FILLER_15_176,VGND,li1,89.2400,54.4000,0.000331
FILLER_15_164,VGND,li1,81.8800,54.4000,0.000309
FILLER_15_145,VGND,li1,72.9100,54.4000,0.000278
FILLER_15_137,VGND,li1,70.3800,54.4000,0.000266
FILLER_15_129,VGND,li1,65.0900,54.4000,0.000248
FILLER_15_98,VGND,li1,52.4400,54.4000,0.000193
FILLER_15_86,VGND,li1,47.8400,54.4000,0.000168
FILLER_15_75,VGND,li1,41.8600,54.4000,0.000141
FILLER_15_63,VGND,li1,37.2600,54.4000,0.000118
FILLER_15_51,VGND,li1,29.2100,54.4000,0.000070
FILLER_15_39,VGND,li1,26.2200,54.4000,0.000054
FILLER_15_27,VGND,li1,20.7000,54.4000,0.000054
FILLER_15_15,VGND,li1,15.1800,54.4000,0.000054
FILLER_15_3,VGND,li1,9.6600,54.4000,0.000054
FILLER_14_672,VGND,li1,315.5600,48.9600,0.000527
FILLER_14_663,VGND,li1,310.7300,48.9600,0.000520
FILLER_14_657,VGND,li1,309.1200,48.9600,0.000520
FILLER_14_645,VGND,li1,304.9800,48.9600,0.000515
FILLER_14_625,VGND,li1,293.7100,48.9600,0.000491
FILLER_14_613,VGND,li1,290.2600,48.9600,0.000482
FILLER_14_601,VGND,li1,284.7400,48.9600,0.000466
FILLER_14_589,VGND,li1,279.2200,48.9600,0.000453
FILLER_14_587,VGND,li1,275.7700,48.9600,0.000439
FILLER_14_582,VGND,li1,273.4700,48.9600,0.000433
FILLER_14_574,VGND,li1,271.4000,48.9600,0.000426
FILLER_14_546,VGND,li1,258.5200,48.9600,0.000389
FILLER_14_533,VGND,li1,250.9300,48.9600,0.000361
FILLER_14_531,VGND,li1,250.0100,48.9600,0.000354
FILLER_14_525,VGND,li1,248.4000,48.9600,0.000354
FILLER_14_509,VGND,li1,241.0400,48.9600,0.000326
FILLER_14_500,VGND,li1,236.2100,48.9600,0.000306
FILLER_14_492,VGND,li1,233.6800,48.9600,0.000295
FILLER_14_469,VGND,li1,221.4900,48.9600,0.000243
FILLER_14_457,VGND,li1,218.5000,48.9600,0.000235
